,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2026-04-13,00:42:54.885,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:42:55.886,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:42:56.886,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:42:57.886,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:42:58.886,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:42:59.886,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:00.886,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:01.886,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:02.886,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:03.886,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:04.887,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:05.887,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:06.887,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:07.887,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:08.887,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:09.888,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:10.888,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:11.888,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:12.888,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:13.888,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:14.889,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:15.889,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:16.889,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:17.890,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:18.890,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:19.891,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:20.891,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:21.891,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:22.891,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:23.891,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:24.891,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:25.891,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:26.891,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:27.891,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:28.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:29.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:30.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:31.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:32.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:33.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:34.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:35.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:36.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:37.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:38.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:39.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:40.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:41.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:42.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:43.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:44.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:45.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:46.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:47.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:48.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:49.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:50.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:51.892,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:52.893,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:53.893,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:54.894,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:55.894,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:56.894,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:57.894,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:58.894,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:43:59.894,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:00.894,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:01.894,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:02.895,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:03.895,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:04.895,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:05.896,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:06.896,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:07.896,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:08.896,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:09.896,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:10.897,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:11.897,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:12.897,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:13.897,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:14.897,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:15.898,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:16.898,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:17.899,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:18.899,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:19.899,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:20.899,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:21.899,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:22.899,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:23.900,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:24.900,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:25.900,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:26.899,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:27.900,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:28.900,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:29.900,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:30.900,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:31.901,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:32.901,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:33.901,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:34.901,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:35.901,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:36.901,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:37.902,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:38.902,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:39.902,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:40.902,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:41.902,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:42.902,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:43.902,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:44.902,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:45.903,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:46.903,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:47.903,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:48.903,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:49.903,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:50.903,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:51.903,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:52.904,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:53.904,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:54.904,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:55.904,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:56.904,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:57.905,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:58.905,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:44:59.905,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:00.905,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:01.905,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:02.906,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:03.906,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:04.906,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:05.906,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:06.906,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:07.907,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:08.907,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:09.907,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:10.908,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:11.908,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:12.908,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:13.908,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:14.908,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:15.909,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:16.909,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:17.909,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:18.909,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:19.909,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:20.910,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:21.910,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:22.910,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:23.910,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:24.910,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:25.910,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:26.910,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:27.910,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:28.910,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:29.910,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:30.910,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:31.910,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:32.910,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:33.910,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:34.910,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:35.911,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:36.911,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:37.911,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:38.911,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:39.911,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:40.912,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:41.912,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:42.913,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:43.913,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:44.913,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:45.913,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:46.913,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:47.914,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:48.914,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:49.914,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:50.914,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:51.914,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:52.914,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:53.914,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:54.915,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:55.914,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:56.915,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:57.915,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:58.915,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:45:59.914,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:00.915,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:01.916,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:02.916,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:03.916,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:04.916,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:05.917,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:06.917,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:07.918,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:08.918,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:09.918,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:10.918,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:11.917,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:12.919,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:13.918,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:14.918,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:15.918,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:16.918,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:17.918,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:18.919,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:19.920,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
2026-04-13,00:46:20.920,    0.00,    0.00,         0,    0.00,    0.00,    0.00,         0,    0.00,      0.00,      0.00,      0.00
